	Symbol	Alias	Name	RNA_seq
9791.1	PTDSS1	['LMHD', 'PSS1', 'PSSA']	phosphatidylserine synthase 1	110.666666666667
81490.1	PTDSS2	PSS2	phosphatidylserine synthase 2	23.3333333333333
10005.2	ACOT8	['HNAACTE', 'NAP1', 'PTE-1', 'PTE-2', 'PTE1', 'PTE2', 'hACTE-III', 'hTE']	acyl-CoA thioesterase 8	21.6666666666667
10005.3	ACOT8	['HNAACTE', 'NAP1', 'PTE-1', 'PTE-2', 'PTE1', 'PTE2', 'hACTE-III', 'hTE']	acyl-CoA thioesterase 8	21.6666666666667
10965.1	ACOT2	['CTE-IA', 'CTE1A', 'MTE1', 'PTE2', 'PTE2A', 'ZAP128']	acyl-CoA thioesterase 2	85.3333333333333
10005.1	ACOT8	['HNAACTE', 'NAP1', 'PTE-1', 'PTE-2', 'PTE1', 'PTE2', 'hACTE-III', 'hTE']	acyl-CoA thioesterase 8	21.6666666666667
122970.1	ACOT4	['PTE-Ib', 'PTE1B', 'PTE2B']	acyl-CoA thioesterase 4	13
5805.1	PTS	PTPS	6-pyruvoyltetrahydropterin synthase	37.3333333333333
112483.1	SAT2	SSAT2	spermidine/spermine N1-acetyltransferase family member 2	12
6303.1	SAT1	['DC21', 'KFSD', 'KFSDX', 'SAT', 'SSAT', 'SSAT-1']	spermidine/spermine N1-acetyltransferase 1	12
8566.1	PDXK	['C21orf124', 'C21orf97', 'HEL-S-1a', 'HMSN6C', 'PKH', 'PNK', 'PRED79']	pyridoxal kinase	480
7378.1	UPP1	['UDRPASE', 'UP', 'UPASE', 'UPP']	uridine phosphorylase 1	133
7378.2	UPP1	['UDRPASE', 'UP', 'UPASE', 'UPP']	uridine phosphorylase 1	133
151531.1	UPP2	['UDRPASE2', 'UP2', 'UPASE2']	uridine phosphorylase 2	3.33333333333333
2944.1	GSTM1	['GST1', 'GSTM1-1', 'GSTM1a-1a', 'GSTM1b-1b', 'GTH4', 'GTM1', 'H-B', 'MU', 'MU-1']	glutathione S-transferase mu 1	1
2944.2	GSTM1	['GST1', 'GSTM1-1', 'GSTM1a-1a', 'GSTM1b-1b', 'GTH4', 'GTM1', 'H-B', 'MU', 'MU-1']	glutathione S-transferase mu 1	1
64080.1	RBKS	['RBSK', 'RK']	ribokinase	3
8608.1	RDH16	['RODH-4', 'SDR9C8', 'hRDH-E']	retinol dehydrogenase 16	0.333333333333333
5959.1	RDH5	['9cRDH', 'HSD17B9', 'RDH1', 'SDR9C5']	retinol dehydrogenase 5	5.66666666666667
157506.1	RDH10	SDR16C4	retinol dehydrogenase 10	51.6666666666667
145226.1	RDH12	['LCA13', 'RP53', 'SDR7C2']	retinol dehydrogenase 12	2.66666666666667
51109.1	RDH11	['ARSDR1', 'CGI82', 'HCBP12', 'MDT1', 'PSDR1', 'RALR1', 'RDJCSS', 'SCALD', 'SDR7C1']	retinol dehydrogenase 11	299
50700.1	RDH8	['PRRDH', 'SDR28C2']	retinol dehydrogenase 8	0
195814.1	SDR16C5	['EPHD-2', 'RDH#2', 'RDH-E2', 'RDHE2', 'retSDR2']	short chain dehydrogenase/reductase family 16C member 5	0.333333333333333
57665.1	RDH14	['PAN2', 'SDR7C4']	retinol dehydrogenase 14	21
112724.1	RDH13	SDR7C3	retinol dehydrogenase 13	11.3333333333333
8228.1	PNPLA4	['DXS1283E', 'GS2', 'iPLA2eta']	patatin like phospholipase domain containing 4	8.33333333333333
113278.1	SLC52A3	['BVVLS', 'BVVLS1', 'C20orf54', 'RFT2', 'RFVT3', 'bA371L19.1', 'hRFT2']	solute carrier family 52 member 3	0.666666666666667
54981.1	NMRK1	['C9orf95', 'NRK1', 'bA235O14.2']	nicotinamide riboside kinase 1	5
6482.2	ST3GAL1	['Gal-NAc6S', 'SIAT4A', 'SIATFL', 'ST3GalA', 'ST3GalA.1', 'ST3GalIA', 'ST3GalIA,1', 'ST3O']	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	284.333333333333
6482.1	ST3GAL1	['Gal-NAc6S', 'SIAT4A', 'SIATFL', 'ST3GalA', 'ST3GalA.1', 'ST3GalIA', 'ST3GalIA,1', 'ST3O']	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	284.333333333333
6484.1	ST3GAL4	['CGS23', 'NANTA3', 'SAT3', 'SIAT4', 'SIAT4C', 'ST-4', 'ST3GalA.2', 'ST3GalIV', 'STZ', 'gal-NAc6S']	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	19.6666666666667
6483.1	ST3GAL2	['Gal-NAc6S', 'SIAT4B', 'ST3GALII', 'ST3GalA.2']	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	111.333333333333
10090.1	UST	2OST	uronyl 2-sulfotransferase	8.66666666666667
9653.1	HS2ST1	dJ604K5.2	heparan sulfate 2-O-sulfotransferase 1	122.333333333333
3423.1	IDS	['ID2S', 'MPS2', 'SIDS']	iduronate 2-sulfatase	30
3423.2	IDS	['ID2S', 'MPS2', 'SIDS']	iduronate 2-sulfatase	30
222537.1	HS3ST5	['3-OST-5', '3OST5', 'HS3OST5', 'NBLA04021']	heparan sulfate-glucosamine 3-sulfotransferase 5	22.3333333333333
9951.1	HS3ST4	['3-OST-4', '30ST4', '3OST4', 'h3-OST-4']	heparan sulfate-glucosamine 3-sulfotransferase 4	1.66666666666667
9957.1	HS3ST1	['3OST', '3OST1']	heparan sulfate-glucosamine 3-sulfotransferase 1	0
9956.1	HS3ST2	['30ST2', '3OST2']	heparan sulfate-glucosamine 3-sulfotransferase 2	0
64711.1	HS3ST6	['3-OST-6', 'HS3ST5']	heparan sulfate-glucosamine 3-sulfotransferase 6	2
9955.1	HS3ST3A1	['3-OST-3A', '3OST3A1']	heparan sulfate-glucosamine 3-sulfotransferase 3A1	1.33333333333333
9953.1	HS3ST3B1	['3-OST-3B', '3OST3B1', 'h3-OST-3B']	heparan sulfate-glucosamine 3-sulfotransferase 3B1	0.333333333333333
50515.1	CHST11	['C4ST', 'C4ST-1', 'C4ST1', 'HSA269537', 'OCBMD']	carbohydrate sulfotransferase 11	27
113189.1	CHST14	['ATCS', 'D4ST1', 'EDSMC1', 'HNK1ST']	carbohydrate sulfotransferase 14	70.6666666666667
166012.1	CHST13	C4ST3	carbohydrate sulfotransferase 13	0
55501.1	CHST12	['C4S-2', 'C4ST-2', 'C4ST2']	carbohydrate sulfotransferase 12	186.666666666667
411.1	ARSB	['ASB', 'G4S', 'MPS6']	arylsulfatase B	59.6666666666667
411.2	ARSB	['ASB', 'G4S', 'MPS6']	arylsulfatase B	59.6666666666667
23563.2	CHST5	['I-GlcNAc-6-ST', 'I-GlcNAc6ST', 'glcNAc6ST-3', 'gn6st-3', 'hIGn6ST']	carbohydrate sulfotransferase 5	0.666666666666667
23563.1	CHST5	['I-GlcNAc-6-ST', 'I-GlcNAc6ST', 'glcNAc6ST-3', 'gn6st-3', 'hIGn6ST']	carbohydrate sulfotransferase 5	0.666666666666667
10164.1	CHST4	['GST3', 'GlcNAc6ST2', 'HECGLCNAC6ST', 'LSST']	carbohydrate sulfotransferase 4	5.66666666666667
4166.1	CHST6	['C-GlcNAc6ST', 'GST4-beta', 'MCDC1', 'glcNAc6ST-5', 'gn6st-5', 'hCGn6ST']	carbohydrate sulfotransferase 6	87.3333333333333
9435.1	CHST2	['C6ST', 'GST-2', 'GST2', 'Gn6ST-1', 'HEL-S-75', 'glcNAc6ST-1']	carbohydrate sulfotransferase 2	21.3333333333333
9469.1	CHST3	['C6ST', 'C6ST1', 'HSD']	carbohydrate sulfotransferase 3	207
8534.1	CHST1	['C6ST', 'GST-1', 'KS6ST', 'KSGal6ST', 'KSST']	carbohydrate sulfotransferase 1	28.3333333333333
56548.1	CHST7	['C6ST-2', 'GST-5']	carbohydrate sulfotransferase 7	1.66666666666667
266722.1	HS6ST3	HS6ST-3	heparan sulfate 6-O-sulfotransferase 3	0
90161.1	HS6ST2	MRXSPM	heparan sulfate 6-O-sulfotransferase 2	12.3333333333333
90161.2	HS6ST2	MRXSPM	heparan sulfate 6-O-sulfotransferase 2	12.3333333333333
9394.1	HS6ST1	['HH15', 'HS6ST']	heparan sulfate 6-O-sulfotransferase 1	74.3333333333333
2799.1	GNS	G6S	glucosamine (N-acetyl)-6-sulfatase	314
10157.1	AASS	['LKR/SDH', 'LKRSDH', 'LORSDH']	aminoadipate-semialdehyde synthase	34
118881.1	COMTD1		catechol-O-methyltransferase domain containing 1	19.3333333333333
3176.1	HNMT	['HMT', 'HNMT-S1', 'HNMT-S2', 'MRT51']	histamine N-methyltransferase	20
1757.1	SARDH	['BPR-2', 'DMGDHL1', 'SAR', 'SARD', 'SDH']	sarcosine dehydrogenase	11.6666666666667
81537.1	SGPP1	['SPP-1', 'SPPase1']	sphingosine-1-phosphate phosphatase 1	88.6666666666667
6652.1	SORD	['HEL-S-95n', 'RDH', 'SDH', 'SORD1', 'SORDD', 'XDH']	sorbitol dehydrogenase	58
6342.1	SCP2	['NLTP', 'NSL-TP', 'SCP-2', 'SCP-CHI', 'SCP-X', 'SCPX']	sterol carrier protein 2	36.3333333333333
9056.1	SLC7A7	['LAT3', 'LPI', 'MOP-2', 'Y+LAT1', 'y+LAT-1']	solute carrier family 7 member 7	5
9517.1	SPTLC2	['HSN1C', 'LCB2', 'LCB2A', 'NSAN1C', 'SPT2', 'hLCB2a']	serine palmitoyltransferase long chain base subunit 2	190.333333333333
10558.1	SPTLC1	['HSAN1', 'HSN1', 'LBC1', 'LCB1', 'SPT1', 'SPTI']	serine palmitoyltransferase long chain base subunit 1	91.6666666666667
55304.1	SPTLC3	['C20orf38', 'LCB 3', 'LCB2B', 'LCB3', 'SPT 3', 'SPT3', 'SPTLC2L', 'dJ718P11', 'dJ718P11.1', 'hLCB2b']	serine palmitoyltransferase long chain base subunit 3	31.3333333333333
2098.1	ESD	FGH	esterase D	56
8879.1	SGPL1	['NPHS14', 'S1PL', 'SPL']	sphingosine-1-phosphate lyase 1	388.666666666667
8869.1	ST3GAL5	['SATI', 'SIAT9', 'SIATGM3S', 'SPDRS', 'ST3Gal V', 'ST3GalV']	ST3 beta-galactoside alpha-2,3-sialyltransferase 5	27.6666666666667
8877.1	SPHK1	SPHK	sphingosine kinase 1	26
56848.1	SPHK2	['SK 2', 'SK-2', 'SPK 2', 'SPK-2']	sphingosine kinase 2	40.3333333333333
130752.1	MDH1B	RP11-95H11	malate dehydrogenase 1B	2.33333333333333
339221.1	ENPP7	['ALK-SMase', 'E-NPP 7', 'NPP-7', 'NPP7']	ectonucleotide pyrophosphatase/phosphodiesterase 7	0
55512.1	SMPD3	NSMASE2	sphingomyelin phosphodiesterase 3	2.66666666666667
55512.2	SMPD3	NSMASE2	sphingomyelin phosphodiesterase 3	2.66666666666667
55627.1	SMPD4	['NEDMABA', 'NEDMEBA', 'NET13', 'NSMASE-3', 'NSMASE3', 'SKNY']	sphingomyelin phosphodiesterase 4	183.666666666667
6609.1	SMPD1	['ASM', 'ASMASE', 'NPD']	sphingomyelin phosphodiesterase 1	27.6666666666667
6610.1	SMPD2	['ISC1', 'NSMASE', 'NSMASE1']	sphingomyelin phosphodiesterase 2	7.33333333333333
259230.1	SGMS1	['MOB', 'MOB1', 'SMS1', 'TMEM23', 'hmob33']	sphingomyelin synthase 1	99.6666666666667
116369.1	SLC26A8	['SPGF3', 'TAT1']	solute carrier family 26 member 8	0
115111.1	SLC26A7	SUT2	solute carrier family 26 member 7	1.66666666666667
115111.2	SLC26A7	SUT2	solute carrier family 26 member 7	1.66666666666667
115019.2	SLC26A9		solute carrier family 26 member 9	2.66666666666667
116369.2	SLC26A8	['SPGF3', 'TAT1']	solute carrier family 26 member 8	0
115019.1	SLC26A9		solute carrier family 26 member 9	2.66666666666667
284129.1	SLC26A11		solute carrier family 26 member 11	12
26266.1	SLC13A4	['NAS2', 'SUT-1', 'SUT1']	solute carrier family 13 member 4	5.66666666666667
6646.1	SOAT1	['ACACT', 'ACAT', 'ACAT-1', 'ACAT1', 'SOAT', 'STAT']	sterol O-acyltransferase 1	98.6666666666667
6649.1	SOD3	EC-SOD	superoxide dismutase 3	0
6648.1	SOD2	['GClnc1', 'IPO-B', 'IPOB', 'MNSOD', 'MVCD6', 'Mn-SOD']	superoxide dismutase 2	93.6666666666667
6647.1	SOD1	['ALS', 'ALS1', 'HEL-S-44', 'IPOA', 'SOD', 'STAHP', 'hSod1', 'homodimer']	superoxide dismutase 1	205.333333333333
6697.1	SPR	SDR38C1	sepiapterin reductase	51
6723.1	SRM	['PAPT', 'SPDSY', 'SPS1', 'SRML1']	spermidine synthase	168.666666666667
6611.1	SMS	['MRSR', 'SPMSY', 'SRS', 'SpS']	spermine synthase	122.333333333333
6713.1	SQLE		squalene epoxidase	207.333333333333
2222.1	FDFT1	['DGPT', 'ERG9', 'SQS', 'SQSD', 'SS']	farnesyl-diphosphate farnesyltransferase 1	193.333333333333
6716.1	SRD5A2		steroid 5 alpha-reductase 2	1
6715.1	SRD5A1	S5AR 1	steroid 5 alpha-reductase 1	37.3333333333333
15.1	AANAT	['DSPS', 'SNAT']	aralkylamine N-acetyltransferase	1
6532.1	SLC6A4	['5-HTT', '5-HTTLPR', '5HTT', 'HTT', 'OCD1', 'SERT', 'SERT1', 'hSERT']	solute carrier family 6 member 4	4.33333333333333
6487.1	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.3	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.2	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.6	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.11	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.9	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.4	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.1	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.7	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.5	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
6487.8	ST3GAL3	['EIEE15', 'MRT12', 'SIAT6', 'ST3GALII', 'ST3Gal III', 'ST3GalIII', 'ST3N']	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	19
10402.1	ST3GAL6	['SIAT10', 'ST3GALVI']	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	22
10610.1	ST6GALNAC2	['SAITL1', 'SIAT7', 'SIAT7B', 'SIATL1', 'ST6GalNAII', 'STHM']	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	0.333333333333333
256435.1	ST6GALNAC3	['PRO7177', 'SIAT7C', 'ST6GALNACIII', 'STY']	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	10
81849.1	ST6GALNAC5	['SIAT7-E', 'SIAT7E', 'ST6GalNAcV']	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5	89.3333333333333
30815.1	ST6GALNAC6	['SIAT7-F', 'SIAT7F', 'ST6GALNACVI']	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6	1
6489.1	ST8SIA1	['GD3S', 'SIAT8', 'SIAT8-A', 'SIAT8A', 'ST8SiaI']	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1	7
29906.1	ST8SIA5	['SIAT8-E', 'SIAT8E', 'ST8SiaV']	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5	2.33333333333333
412.1	STS	['ARSC', 'ARSC1', 'ASC', 'ES', 'SSDD', 'XLI']	steroid sulfatase	11.3333333333333
6389.1	SDHA	['CMD1GG', 'FP', 'PGL5', 'SDH1', 'SDH2', 'SDHF']	succinate dehydrogenase complex flavoprotein subunit A	49.6666666666667
6391.1	SDHC	['CYB560', 'CYBL', 'PGL3', 'QPS1', 'SDH3']	succinate dehydrogenase complex subunit C	98.6666666666667
6392.1	SDHD	['CBT1', 'CII-4', 'CWS3', 'PGL', 'PGL1', 'QPs3', 'SDH4', 'cybS']	succinate dehydrogenase complex subunit D	120
6390.1	SDHB	['CWS2', 'IP', 'PGL4', 'SDH', 'SDH1', 'SDH2', 'SDHIP']	succinate dehydrogenase complex iron sulfur subunit B	63.3333333333333
6821.1	SUOX		sulfite oxidase	32.3333333333333
6533.1	SLC6A6	TAUT	solute carrier family 6 member 6	157
5092.2	PCBD1	['DCOH', 'PCBD', 'PCD', 'PHS']	pterin-4 alpha-carbinolamine dehydratase 1	81.3333333333333
5092.1	PCBD1	['DCOH', 'PCBD', 'PCD', 'PHS']	pterin-4 alpha-carbinolamine dehydratase 1	81.3333333333333
23530.2	NNT	GCCD4	nicotinamide nucleotide transhydrogenase	256.333333333333
23530.1	NNT	GCCD4	nicotinamide nucleotide transhydrogenase	256.333333333333
79178.1	THTPA	['THTP', 'THTPASE']	thiamine triphosphatase	10.3333333333333
6567.1	SLC16A2	['AHDS', 'DXS128', 'DXS128E', 'MCT 7', 'MCT 8', 'MCT7', 'MCT8', 'MRX22', 'XPCT']	solute carrier family 16 member 2	101.666666666667
1890.1	TYMP	['ECGF', 'ECGF1', 'MEDPS1', 'MNGIE', 'MTDPS1', 'PDECGF', 'TP', 'hPD-ECGF']	thymidine phosphorylase	7.33333333333333
55217.1	TMLHE	['AUTSX6', 'BBOX2', 'TMLD', 'TMLH', 'TMLHED', 'XAP130']	trimethyllysine hydroxylase, epsilon	36
7296.4	TXNRD1	['GRIM-12', 'TR', 'TR1', 'TRXR1', 'TXNR']	thioredoxin reductase 1	384
7296.3	TXNRD1	['GRIM-12', 'TR', 'TR1', 'TRXR1', 'TXNR']	thioredoxin reductase 1	384
7296.2	TXNRD1	['GRIM-12', 'TR', 'TR1', 'TRXR1', 'TXNR']	thioredoxin reductase 1	384
7296.1	TXNRD1	['GRIM-12', 'TR', 'TR1', 'TRXR1', 'TXNR']	thioredoxin reductase 1	384
80162.1	PGGHG	ATHL1	protein-glucosylgalactosylhydroxylysine glucosidase	34.6666666666667
11181.1	TREH	['TRE', 'TREA', 'TREHD']	trehalase	11
7166.1	TPH1	['TPRH', 'TRPH']	tryptophan hydroxylase 1	7.33333333333333
121278.1	TPH2	['ADHD7', 'NTPH']	tryptophan hydroxylase 2	1
169355.1	IDO2	INDOL1	indoleamine 2,3-dioxygenase 2	0
6999.1	TDO2	['HYPTRP', 'TDO', 'TO', 'TPH2', 'TRPO']	tryptophan 2,3-dioxygenase	3.33333333333333
6561.1	SLC13A1	['NAS1', 'NaSi-1']	solute carrier family 13 member 1	0
6916.1	TBXAS1	['BDPLT14', 'CYP5', 'CYP5A1', 'GHOSAL', 'THAS', 'TS', 'TXAS', 'TXS']	thromboxane A synthase 1	8.66666666666667
7054.2	TH	['DYT14', 'DYT5b', 'TYH']	tyrosine hydroxylase	0
7054.3	TH	['DYT14', 'DYT5b', 'TYH']	tyrosine hydroxylase	0
7054.1	TH	['DYT14', 'DYT5b', 'TYH']	tyrosine hydroxylase	0
7306.1	TYRP1	['CAS2', 'CATB', 'GP75', 'OCA3', 'TRP', 'TRP1', 'TYRP', 'b-PROTEIN']	tyrosinase related protein 1	3.33333333333333
10020.1	GNE	['DMRV', 'GLCNE', 'IBM2', 'NM', 'Uae1']	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	111.666666666667
29880.1	ALG5	bA421P11.2	ALG5 dolichyl-phosphate beta-glucosyltransferase	14
7355.1	SLC35A2	['CDG2M', 'CDGX', 'UDP-Gal-Tr', 'UGALT', 'UGAT', 'UGT', 'UGT1', 'UGT2', 'UGTL']	solute carrier family 35 member A2	50
7358.1	UGDH	['EIEE84', 'GDH', 'UDP-GlcDH', 'UDPGDH', 'UGD']	UDP-glucose 6-dehydrogenase	101.333333333333
23169.1	SLC35D1	['SHNKND', 'UGTREL7']	solute carrier family 35 member D1	52.3333333333333
80146.1	UXS1	['SDR6E1', 'UGD']	UDP-glucuronate decarboxylase 1	88.3333333333333
5168.1	ENPP2	['ATX', 'ATX-X', 'AUTOTAXIN', 'LysoPLD', 'NPP2', 'PD-IALPHA', 'PDNP2']	ectonucleotide pyrophosphatase/phosphodiesterase 2	2.66666666666667
84912.1	SLC35B4	['YEA', 'YEA4']	solute carrier family 35 member B4	79.3333333333333
3906.1	LALBA	LYZG	lactalbumin alpha	0
7357.1	UGCG	['GCS', 'GLCT1']	UDP-glucose ceramide glucosyltransferase	56.6666666666667
11046.1	SLC35D2	['HFRC1', 'SQV7L', 'UGTrel8', 'hfrc']	solute carrier family 35 member D2	7
54576.1	UGT1A8	['GNT1', 'UDPGT', 'UDPGT 1-8', 'UGT-1A', 'UGT-1H', 'UGT1', 'UGT1-01', 'UGT1-08', 'UGT1.1', 'UGT1.8', 'UGT1A', 'UGT1A1', 'UGT1A8S', 'UGT1H', 'hUG-BR1']	UDP glucuronosyltransferase family 1 member A8	0
54575.1	UGT1A10	['GNT1', 'UDPGT', 'UGT-1A', 'UGT-1J', 'UGT1', 'UGT1-01', 'UGT1-10', 'UGT1.1', 'UGT1.10', 'UGT1A', 'UGT1A1', 'UGT1J', 'hUG-BR1']	UDP glucuronosyltransferase family 1 member A10	0
54577.1	UGT1A7	['GNT1', 'UDPGT', 'UDPGT 1-7', 'UGT-1A', 'UGT-1G', 'UGT1', 'UGT1-01', 'UGT1-07', 'UGT1.1', 'UGT1.7', 'UGT1A', 'UGT1A1', 'UGT1G', 'hUG-BR1']	UDP glucuronosyltransferase family 1 member A7	0
54658.1	UGT1A1	['BILIQTL1', 'GNT1', 'HUG-BR1', 'UDPGT', 'UDPGT 1-1', 'UGT1', 'UGT1A']	UDP glucuronosyltransferase family 1 member A1	0
54600.1	UGT1A9	['HLUGP4', 'LUGP4', 'UDPGT', 'UDPGT 1-9', 'UGT-1I', 'UGT1-09', 'UGT1-9', 'UGT1.9', 'UGT1A9S', 'UGT1AI', 'UGT1I']	UDP glucuronosyltransferase family 1 member A9	0
54579.1	UGT1A5	['UDPGT', 'UDPGT 1-5', 'UGT1E']	UDP glucuronosyltransferase family 1 member A5	0
54659.1	UGT1A3	['UDPGT', 'UDPGT 1-3', 'UGT-1C', 'UGT1-03', 'UGT1.3', 'UGT1A3S', 'UGT1C']	UDP glucuronosyltransferase family 1 member A3	0
54657.1	UGT1A4	['GNT1', 'HUG-BR2', 'UDPGT', 'UDPGT 1-4', 'UGT-1A', 'UGT-1D', 'UGT1', 'UGT1-01', 'UGT1-04', 'UGT1.1', 'UGT1.4', 'UGT1A', 'UGT1A1', 'UGT1A4S', 'UGT1D', 'hUG-BR1']	UDP glucuronosyltransferase family 1 member A4	0
54578.1	UGT1A6	['GNT1', 'HLUGP', 'HLUGP1', 'UDPGT', 'UDPGT 1-6', 'UGT-1A', 'UGT-1C', 'UGT-1E', 'UGT1', 'UGT1-01', 'UGT1-03', 'UGT1-05', 'UGT1.1', 'UGT1.3', 'UGT1.5', 'UGT1A', 'UGT1A1', 'UGT1A3', 'UGT1A5', 'UGT1A6S', 'UGT1C', 'UGT1E', 'UGT1F', 'hUG-BR1']	UDP glucuronosyltransferase family 1 member A6	0
54490.1	UGT2B28		UDP glucuronosyltransferase family 2 member B28	0
7364.1	UGT2B7	['UDPGT 2B7', 'UDPGT 2B9', 'UDPGT2B7', 'UDPGTH2', 'UDPGTh-2', 'UGT2B9']	UDP glucuronosyltransferase family 2 member B7	0
7367.1	UGT2B17	['BMND12', 'UDPGT2B17']	UDP glucuronosyltransferase family 2 member B17	0
7366.1	UGT2B15	['HLUG4', 'UDPGT 2B8', 'UDPGT2B15', 'UDPGTH3', 'UGT2B8']	UDP glucuronosyltransferase family 2 member B15	0
7363.1	UGT2B4	['HLUG25', 'UDPGT2B4', 'UDPGTH1', 'UDPGTh-1', 'UGT2B11']	UDP glucuronosyltransferase family 2 member B4	0
10720.1	UGT2B11		UDP glucuronosyltransferase family 2 member B11	0
7365.1	UGT2B10	UDPGT2B10	UDP glucuronosyltransferase family 2 member B10	0
54963.1	UCKL1	['UCK1L', 'URKL1']	uridine-cytidine kinase 1 like 1	18.6666666666667
7498.1	XDH	['XAN1', 'XO', 'XOR']	xanthine dehydrogenase	24.3333333333333
9942.1	XYLB		xylulokinase	57.6666666666667
64132.1	XYLT2	['PXYLT2', 'SOS', 'XT-II', 'XT2', 'xylT-II']	xylosyltransferase 2	92.3333333333333
64131.1	XYLT1	['DBQD2', 'PXYLT1', 'XT-I', 'XT1', 'XTI', 'XYLTI', 'xylT-I']	xylosyltransferase 1	73
51181.1	DCXR	['DCR', 'HCR2', 'HCRII', 'KIDCR', 'P34H', 'PNTSU', 'SDR20C1', 'XR']	dicarbonyl and L-xylulose reductase	69.6666666666667
5464.1	PPA1	['HEL-S-66p', 'IOPPP', 'PP', 'PP1', 'SID6-8061']	inorganic pyrophosphatase 1	131.666666666667
64077.1	LHPP	HDHD2B	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	32.6666666666667
10724.1	OGA	['MEA5', 'MGEA5', 'NCOAT']	O-GlcNAcase	338.666666666667
94033.1	FTMT	MTF	ferritin mitochondrial	0
2512.1	FTL	['LFTD', 'NBIA3']	ferritin light chain	2023
1356.1	CP	CP-2	ceruloplasmin	1.66666666666667
2495.1	FTH1	['FHC', 'FTH', 'FTHL6', 'HFE5', 'PIG15', 'PLIF']	ferritin heavy chain 1	120.666666666667
51706.1	CYB5R1	['B5R.1', 'B5R1', 'B5R2', 'NQO3A2', 'humb5R2']	cytochrome b5 reductase 1	15.6666666666667
51700.1	CYB5R2	B5R.2	cytochrome b5 reductase 2	1.66666666666667
1727.1	CYB5R3	['B5R', 'DIA1']	cytochrome b5 reductase 3	263
10587.1	TXNRD2	['GCCD5', 'SELZ', 'TR', 'TR-BETA', 'TR3', 'TRXR2']	thioredoxin reductase 2	106
80347.1	COASY	['DPCK', 'NBIA6', 'NBP', 'PCH12', 'PPAT', 'UKR1', 'pOV-2']	Coenzyme A synthase	161.333333333333
22978.1	NT5C2	['GMP', 'NT5B', 'PNT5', 'SPG45', 'SPG65', 'cN-II']	5'-nucleotidase, cytosolic II	44.6666666666667
84618.1	NT5C1A	['CN-I', 'CN-IA', 'CN1', 'CN1A', 'CNI']	5'-nucleotidase, cytosolic IA	1
100526794.1	NT5C1B-RDH14	['AIRP', 'NT5C1B', 'cN-IB', 'cN1B']	NT5C1B-RDH14 readthrough	0
93034.1	NT5C1B	['AIRP', 'CN-IB', 'CN1B']	5'-nucleotidase, cytosolic IB	0.333333333333333
